Player,Player Id,Season,Date,Home-Game,Minutes Played,Home Game
John Victor,432914,2023,2024-08-11,0,90,Away
John Victor,432914,2023,2024-08-18,1,90,Home
John Victor,432914,2023,2024-08-25,0,90,Away
John Victor,432914,2023,2024-08-31,1,90,Home
John Victor,432914,2023,2024-09-14,1,90,Home
John Victor,432914,2023,2024-09-21,0,90,Away
John Victor,432914,2023,2024-09-28,1,90,Home
John Victor,432914,2023,2024-10-05,0,90,Away
John Victor,432914,2023,2024-10-18,1,90,Home
John Victor,432914,2023,2024-10-26,0,90,Away
John Victor,432914,2023,2024-11-05,1,90,Home
John Victor,432914,2023,2024-11-09,1,90,Home
John Victor,432914,2023,2024-11-20,0,90,Away
John Victor,432914,2023,2024-11-23,1,90,Home
John Victor,432914,2023,2024-11-26,0,90,Away
John Victor,432914,2023,2023-12-05,0,90,Away
John Victor,432914,2023,2024-05-22,0,90,Away
John Victor,432914,2023,2024-07-30,1,90,Home
John Victor,432914,2023,2024-08-07,0,90,Away
John Victor,432914,2023,2023-09-01,0,90,Away
John Victor,432914,2023,2023-09-10,1,90,Home
John Victor,432914,2023,2023-09-16,1,90,Home
John Victor,432914,2023,2023-09-24,0,90,Away
John Victor,432914,2023,2023-10-01,1,90,Home
John Victor,432914,2023,2023-10-04,0,90,Away
John Victor,432914,2023,2023-10-08,1,90,Home
John Victor,432914,2023,2023-10-14,0,90,Away
John Victor,432914,2023,2023-10-22,1,90,Home
John Victor,432914,2023,2023-10-27,0,90,Away
John Victor,432914,2023,2024-01-27,1,90,Home
John Victor,432914,2023,2024-02-03,1,29,Home
John Victor,432914,2022,2023-05-25,0,90,Away
John Victor,432914,2022,2023-06-07,0,90,Away
John Victor,432914,2022,2023-06-28,1,90,Home
John Victor,432914,2022,2023-04-30,1,90,Home
John Victor,432914,2022,2023-05-28,1,90,Home
John Victor,432914,2022,2023-06-11,1,90,Home
John Victor,432914,2022,2023-06-22,0,90,Away
John Victor,432914,2022,2023-06-25,0,90,Away
John Victor,432914,2022,2023-07-01,1,90,Home
John Victor,432914,2022,2023-07-09,0,90,Away
John Victor,432914,2022,2023-07-16,1,90,Home
John Victor,432914,2022,2023-05-31,1,90,Home
John Victor,432914,2022,2023-03-11,1,90,Home
John Victor,432914,2021,2022-06-25,0,90,Away
John Victor,432914,2021,2022-05-05,0,90,Away
Sergio Rochet,264014,2023,2024-06-27,1,90,Home
Sergio Rochet,264014,2023,2024-07-01,0,90,Away
Sergio Rochet,264014,2023,2024-07-06,1,90,Home
Sergio Rochet,264014,2023,2024-07-10,1,90,Home
Sergio Rochet,264014,2023,2024-07-13,0,90,Away
Sergio Rochet,264014,2023,2024-06-05,0,90,Away
Sergio Rochet,264014,2023,2024-04-17,0,90,Away
Sergio Rochet,264014,2023,2024-04-21,0,90,Away
Sergio Rochet,264014,2023,2024-04-28,1,90,Home
Sergio Rochet,264014,2023,2024-06-01,0,90,Away
Sergio Rochet,264014,2023,2024-07-20,0,90,Away
Sergio Rochet,264014,2023,2024-07-27,0,90,Away
Sergio Rochet,264014,2023,2024-08-04,1,90,Home
Sergio Rochet,264014,2023,2024-08-11,1,90,Home
Sergio Rochet,264014,2023,2024-08-14,1,90,Home
Sergio Rochet,264014,2023,2024-08-18,0,90,Away
Sergio Rochet,264014,2023,2024-08-25,1,90,Home
Sergio Rochet,264014,2023,2024-09-01,0,90,Away
Sergio Rochet,264014,2023,2024-09-16,1,90,Home
Sergio Rochet,264014,2023,2024-09-22,0,90,Away
Sergio Rochet,264014,2023,2024-09-25,0,90,Away
Sergio Rochet,264014,2023,2024-09-29,1,90,Home
Sergio Rochet,264014,2023,2024-10-05,0,90,Away
Sergio Rochet,264014,2023,2024-10-19,1,90,Home
Sergio Rochet,264014,2023,2024-10-26,0,90,Away
Sergio Rochet,264014,2023,2024-10-30,1,90,Home
Sergio Rochet,264014,2023,2024-11-05,1,90,Home
Sergio Rochet,264014,2023,2024-11-08,1,90,Home
Sergio Rochet,264014,2023,2024-11-21,0,90,Away
Sergio Rochet,264014,2023,2024-11-24,1,90,Home
Sergio Rochet,264014,2023,2024-12-01,0,90,Away
Sergio Rochet,264014,2023,2024-12-04,1,90,Home
Sergio Rochet,264014,2023,2024-04-10,1,90,Home
Sergio Rochet,264014,2023,2024-04-25,0,90,Away
Sergio Rochet,264014,2023,2024-05-28,1,90,Home
Sergio Rochet,264014,2023,2024-07-16,0,90,Away
Sergio Rochet,264014,2023,2024-07-23,1,90,Home
Sergio Rochet,264014,2023,2024-03-25,1,90,Home
Sergio Rochet,264014,2022,2023-09-12,0,90,Away
Sergio Rochet,264014,2022,2023-10-17,1,90,Home
Sergio Rochet,264014,2022,2023-11-16,0,90,Away
Sergio Rochet,264014,2022,2023-11-21,1,90,Home
Sergio Rochet,264014,2022,2024-09-06,1,90,Home
Sergio Rochet,264014,2022,2024-09-10,0,90,Away
Sergio Rochet,264014,2022,2024-10-11,0,90,Away
Sergio Rochet,264014,2022,2024-10-15,1,90,Home
Sergio Rochet,264014,2022,2024-11-15,1,90,Home
Sergio Rochet,264014,2022,2024-11-19,0,90,Away
Sergio Rochet,264014,2022,2022-09-27,0,90,Away
Sergio Rochet,264014,2022,2023-03-24,0,90,Away
Sergio Rochet,264014,2022,2023-06-20,1,45,Home
Sergio Rochet,264014,2022,2023-04-19,1,90,Home
Sergio Rochet,264014,2022,2023-05-03,0,90,Away
Sergio Rochet,264014,2022,2023-05-23,0,90,Away
Sergio Rochet,264014,2022,2023-06-07,1,90,Home
Sergio Rochet,264014,2022,2023-06-28,1,90,Home
Sergio Rochet,264014,2022,2023-08-01,0,90,Away
Sergio Rochet,264014,2022,2023-08-08,1,90,Home
Sergio Rochet,264014,2022,2023-08-22,0,90,Away
Sergio Rochet,264014,2022,2023-08-29,1,90,Home
Sergio Rochet,264014,2022,2023-09-27,0,90,Away
Sergio Rochet,264014,2022,2023-10-04,1,90,Home
Sergio Rochet,264014,2022,2023-07-23,0,90,Away
Sergio Rochet,264014,2022,2023-07-29,1,90,Home
Sergio Rochet,264014,2022,2023-08-05,1,90,Home
Sergio Rochet,264014,2022,2023-08-12,0,90,Away
Sergio Rochet,264014,2022,2023-08-19,1,90,Home
Sergio Rochet,264014,2022,2023-09-02,0,90,Away
Sergio Rochet,264014,2022,2023-09-21,0,90,Away
Sergio Rochet,264014,2022,2023-10-08,1,90,Home
Sergio Rochet,264014,2022,2023-10-22,1,90,Home
Sergio Rochet,264014,2022,2023-10-26,0,90,Away
Sergio Rochet,264014,2022,2023-10-29,1,90,Home
Sergio Rochet,264014,2022,2023-11-01,1,90,Home
Sergio Rochet,264014,2022,2023-11-05,0,90,Away
Sergio Rochet,264014,2022,2023-11-08,1,90,Home
Sergio Rochet,264014,2022,2023-11-11,0,90,Away
Sergio Rochet,264014,2022,2023-11-26,1,90,Home
Sergio Rochet,264014,2022,2023-11-29,0,90,Away
Sergio Rochet,264014,2022,2023-12-02,0,90,Away
Sergio Rochet,264014,2022,2023-12-06,1,90,Home
Sergio Rochet,264014,2022,2023-02-10,1,90,Home
Sergio Rochet,264014,2022,2023-02-18,0,90,Away
Sergio Rochet,264014,2022,2023-02-26,1,90,Home
Sergio Rochet,264014,2022,2023-03-04,0,90,Away
Sergio Rochet,264014,2022,2023-03-11,1,90,Home
Sergio Rochet,264014,2022,2023-03-18,0,90,Away
Sergio Rochet,264014,2022,2023-04-01,0,90,Away
Sergio Rochet,264014,2022,2023-04-09,0,90,Away
Sergio Rochet,264014,2022,2023-04-14,1,90,Home
Sergio Rochet,264014,2022,2023-04-24,0,90,Away
Sergio Rochet,264014,2022,2023-04-29,1,90,Home
Sergio Rochet,264014,2022,2023-05-07,0,90,Away
Sergio Rochet,264014,2022,2023-05-14,0,90,Away
Sergio Rochet,264014,2022,2023-06-23,0,90,Away
Sergio Rochet,264014,2022,2023-07-05,1,90,Home
Sergio Rochet,264014,2021,2022-11-28,0,90,Away
Sergio Rochet,264014,2021,2022-12-02,0,90,Away
Sergio Rochet,264014,2021,2022-06-11,1,45,Home
Sergio Rochet,264014,2021,2022-04-13,1,90,Home
Sergio Rochet,264014,2021,2022-04-26,0,90,Away
Sergio Rochet,264014,2021,2022-05-03,0,90,Away
Sergio Rochet,264014,2021,2022-05-24,1,90,Home
Sergio Rochet,264014,2021,2022-07-05,0,90,Away
Sergio Rochet,264014,2021,2022-08-02,1,90,Home
Sergio Rochet,264014,2021,2022-08-09,0,90,Away
Sergio Rochet,264014,2021,2022-02-12,0,90,Away
Sergio Rochet,264014,2021,2022-02-21,1,90,Home
Sergio Rochet,264014,2021,2022-02-27,0,90,Away
Sergio Rochet,264014,2021,2022-03-13,1,90,Home
Sergio Rochet,264014,2021,2022-03-20,0,90,Away
Sergio Rochet,264014,2021,2022-04-02,1,90,Home
Sergio Rochet,264014,2021,2022-04-17,1,90,Home
Sergio Rochet,264014,2021,2022-04-22,0,90,Away
Sergio Rochet,264014,2021,2022-05-09,1,90,Home
Sergio Rochet,264014,2021,2022-05-14,0,90,Away
Sergio Rochet,264014,2021,2022-05-21,1,90,Home
Sergio Rochet,264014,2021,2022-05-28,1,90,Home
Sergio Rochet,264014,2021,2022-08-05,1,90,Home
Sergio Rochet,264014,2021,2022-08-14,0,90,Away
Sergio Rochet,264014,2021,2022-08-20,1,90,Home
Sergio Rochet,264014,2021,2022-09-04,1,90,Home
Sergio Rochet,264014,2021,2022-09-10,0,90,Away
Sergio Rochet,264014,2021,2022-09-14,1,90,Home
Sergio Rochet,264014,2021,2022-09-17,0,90,Away
Sergio Rochet,264014,2021,2022-10-01,0,90,Away
Sergio Rochet,264014,2021,2022-10-08,1,90,Home
Sergio Rochet,264014,2021,2022-10-13,0,90,Away
Sergio Rochet,264014,2021,2022-10-17,0,90,Away
Sergio Rochet,264014,2021,2022-10-23,1,90,Home
Sergio Rochet,264014,2021,2022-06-18,1,90,Home
Sergio Rochet,264014,2021,2022-06-25,0,90,Away
Sergio Rochet,264014,2021,2022-07-09,1,90,Home
Sergio Rochet,264014,2021,2022-07-17,0,90,Away
Sergio Rochet,264014,2021,2022-07-21,1,90,Home
Sergio Rochet,264014,2021,2022-07-24,1,90,Home
Sergio Rochet,264014,2021,2022-10-30,0,120,Away
Matheus Cunha,876739,2023,2024-07-28,1,90,Home
Matheus Cunha,876739,2023,2024-09-22,0,90,Away
Matheus Cunha,876739,2023,2024-12-04,0,90,Away
Matheus Cunha,876739,2023,2024-05-22,0,90,Away
Matheus Cunha,876739,2023,2024-07-31,1,90,Home
Matheus Cunha,876739,2023,2024-08-07,0,90,Away
Matheus Cunha,876739,2023,2024-08-28,0,90,Away
Matheus Cunha,876739,2023,2024-09-12,1,90,Home
Matheus Cunha,876739,2023,2024-01-21,0,90,Away
Matheus Cunha,876739,2023,2024-01-27,0,90,Away
Matheus Cunha,876739,2023,2024-02-10,1,90,Home
Matheus Cunha,876739,2022,2023-05-24,0,90,Away
Matheus Cunha,876739,2022,2023-06-08,1,90,Home
Matheus Cunha,876739,2022,2023-06-28,1,90,Home
Matheus Cunha,876739,2022,2023-08-03,1,90,Home
Matheus Cunha,876739,2022,2023-08-10,0,90,Away
Matheus Cunha,876739,2022,2023-05-07,0,4,Away
Matheus Cunha,876739,2022,2023-05-10,1,90,Home
Matheus Cunha,876739,2022,2023-05-13,0,45,Away
Matheus Cunha,876739,2022,2023-05-27,1,90,Home
Matheus Cunha,876739,2022,2023-06-05,0,90,Away
Matheus Cunha,876739,2022,2023-06-11,1,90,Home
Matheus Cunha,876739,2022,2023-06-22,0,90,Away
Matheus Cunha,876739,2022,2023-06-25,0,90,Away
Matheus Cunha,876739,2022,2023-07-01,1,90,Home
Matheus Cunha,876739,2022,2023-07-08,0,90,Away
Matheus Cunha,876739,2022,2023-07-16,0,90,Away
Matheus Cunha,876739,2022,2023-07-22,1,90,Home
Matheus Cunha,876739,2022,2023-07-29,0,90,Away
Matheus Cunha,876739,2022,2023-08-06,0,90,Away
Matheus Cunha,876739,2022,2023-08-13,1,90,Home
Matheus Cunha,876739,2022,2023-08-20,0,90,Away
Matheus Cunha,876739,2022,2023-08-26,1,90,Home
Matheus Cunha,876739,2022,2023-09-02,0,90,Away
Matheus Cunha,876739,2022,2023-09-13,1,90,Home
Matheus Cunha,876739,2022,2023-06-01,1,90,Home
Matheus Cunha,876739,2022,2023-07-05,1,90,Home
Matheus Cunha,876739,2022,2023-07-12,0,90,Away
Matheus Cunha,876739,2022,2023-07-26,0,90,Away
Matheus Cunha,876739,2022,2023-08-16,1,90,Home
Matheus Cunha,876739,2022,2023-09-17,1,90,Home
Matheus Cunha,876739,2022,2023-01-24,0,90,Away
Matheus Cunha,876739,2022,2023-02-01,1,90,Home
Matheus Cunha,876739,2022,2023-02-18,0,90,Away
Matheus Cunha,876739,2022,2023-02-25,0,90,Away
Matheus Cunha,876739,2022,2023-03-08,1,90,Home
Matheus Cunha,876739,2021,2022-01-29,0,90,Away
Matheus Donelli,708723,2023,2024-06-19,0,90,Away
Matheus Donelli,708723,2023,2024-06-23,0,90,Away
Matheus Donelli,708723,2023,2024-06-26,1,90,Home
Matheus Donelli,708723,2023,2024-07-01,0,90,Away
Matheus Donelli,708723,2023,2024-07-04,1,90,Home
Matheus Donelli,708723,2023,2024-07-07,0,90,Away
Matheus Donelli,708723,2023,2024-07-10,0,90,Away
Matheus Donelli,708723,2023,2024-02-01,0,90,Away
Matheus Donelli,708723,2021,2022-04-23,0,90,Away
Matheus Donelli,708723,2021,2022-05-22,1,1,Home
Matheus Donelli,708723,2021,2022-07-16,0,90,Away
Matheus Donelli,708723,2021,2022-01-30,0,90,Away
Matheus Donelli,708723,2021,2022-02-02,1,90,Home
Marcos Felipe,283166,2023,2024-04-16,1,90,Home
Marcos Felipe,283166,2023,2024-04-21,0,90,Away
Marcos Felipe,283166,2023,2024-04-27,1,90,Home
Marcos Felipe,283166,2023,2024-05-05,0,90,Away
Marcos Felipe,283166,2023,2024-05-12,1,90,Home
Marcos Felipe,283166,2023,2024-06-02,0,90,Away
Marcos Felipe,283166,2023,2024-06-13,1,90,Home
Marcos Felipe,283166,2023,2024-06-16,0,90,Away
Marcos Felipe,283166,2023,2024-06-20,0,90,Away
Marcos Felipe,283166,2023,2024-06-23,1,90,Home
Marcos Felipe,283166,2023,2024-06-26,1,90,Home
Marcos Felipe,283166,2023,2024-06-30,0,90,Away
Marcos Felipe,283166,2023,2024-07-04,1,90,Home
Marcos Felipe,283166,2023,2024-07-07,0,90,Away
Marcos Felipe,283166,2023,2024-07-10,0,90,Away
Marcos Felipe,283166,2023,2024-07-13,1,90,Home
Marcos Felipe,283166,2023,2024-07-21,1,90,Home
Marcos Felipe,283166,2023,2024-07-24,0,90,Away
Marcos Felipe,283166,2023,2024-07-27,1,90,Home
Marcos Felipe,283166,2023,2024-08-04,0,90,Away
Marcos Felipe,283166,2023,2024-08-11,1,90,Home
Marcos Felipe,283166,2023,2024-08-17,0,90,Away
Marcos Felipe,283166,2023,2024-08-25,1,90,Home
Marcos Felipe,283166,2023,2024-09-01,0,90,Away
Marcos Felipe,283166,2023,2024-09-15,1,90,Home
Marcos Felipe,283166,2023,2024-09-21,0,90,Away
Marcos Felipe,283166,2023,2024-09-29,1,90,Home
Marcos Felipe,283166,2023,2024-10-05,1,90,Home
Marcos Felipe,283166,2023,2024-10-18,0,90,Away
Marcos Felipe,283166,2023,2024-10-28,0,90,Away
Marcos Felipe,283166,2023,2024-11-05,1,90,Home
Marcos Felipe,283166,2023,2024-11-09,0,90,Away
Marcos Felipe,283166,2023,2024-12-03,0,27,Away
Marcos Felipe,283166,2023,2024-03-12,0,90,Away
Marcos Felipe,283166,2023,2024-04-30,1,90,Home
Marcos Felipe,283166,2023,2024-05-23,0,90,Away
Marcos Felipe,283166,2023,2024-07-30,0,90,Away
Marcos Felipe,283166,2023,2024-08-07,1,90,Home
Marcos Felipe,283166,2023,2024-08-28,1,90,Home
Marcos Felipe,283166,2023,2024-09-12,0,90,Away
Marcos Felipe,283166,2023,2024-02-10,0,90,Away
Marcos Felipe,283166,2023,2024-02-15,1,90,Home
Marcos Felipe,283166,2023,2024-02-28,0,90,Away
Marcos Felipe,283166,2023,2024-03-06,0,90,Away
Marcos Felipe,283166,2023,2024-03-20,1,90,Home
Marcos Felipe,283166,2023,2024-03-24,1,90,Home
Marcos Felipe,283166,2023,2024-05-26,1,90,Home
Marcos Felipe,283166,2023,2024-01-24,1,90,Home
Marcos Felipe,283166,2023,2024-03-31,0,90,Away
Marcos Felipe,283166,2023,2024-04-07,1,90,Home
Marcos Felipe,283166,2022,2023-04-24,1,90,Home
Marcos Felipe,283166,2022,2023-05-01,0,90,Away
Marcos Felipe,283166,2022,2023-05-07,1,90,Home
Marcos Felipe,283166,2022,2023-05-10,0,90,Away
Marcos Felipe,283166,2022,2023-05-13,1,90,Home
Marcos Felipe,283166,2022,2023-05-20,1,90,Home
Marcos Felipe,283166,2022,2023-05-28,0,90,Away
Marcos Felipe,283166,2022,2023-06-03,0,90,Away
Marcos Felipe,283166,2022,2023-06-10,1,90,Home
Marcos Felipe,283166,2022,2023-06-21,1,90,Home
Marcos Felipe,283166,2022,2023-07-01,1,90,Home
Marcos Felipe,283166,2022,2023-07-08,0,90,Away
Marcos Felipe,283166,2022,2023-07-16,0,90,Away
Marcos Felipe,283166,2022,2023-07-22,1,90,Home
Marcos Felipe,283166,2022,2023-07-30,0,90,Away
Marcos Felipe,283166,2022,2023-08-06,1,90,Home
Marcos Felipe,283166,2022,2023-08-13,0,90,Away
Marcos Felipe,283166,2022,2023-08-20,1,90,Home
Marcos Felipe,283166,2022,2023-08-27,0,90,Away
Marcos Felipe,283166,2022,2023-09-03,1,90,Home
Marcos Felipe,283166,2022,2023-09-14,0,90,Away
Marcos Felipe,283166,2022,2023-09-18,1,90,Home
Marcos Felipe,283166,2022,2023-09-30,0,90,Away
Marcos Felipe,283166,2022,2023-10-07,0,90,Away
Marcos Felipe,283166,2022,2023-10-18,1,90,Home
Marcos Felipe,283166,2022,2023-10-21,1,90,Home
Marcos Felipe,283166,2022,2023-10-25,0,90,Away
Marcos Felipe,283166,2022,2023-10-28,0,90,Away
Marcos Felipe,283166,2022,2023-10-31,1,90,Home
Marcos Felipe,283166,2022,2023-11-04,0,90,Away
Marcos Felipe,283166,2022,2023-11-09,1,90,Home
Marcos Felipe,283166,2022,2023-11-12,1,90,Home
Marcos Felipe,283166,2022,2023-11-24,0,90,Away
Marcos Felipe,283166,2022,2023-11-29,1,90,Home
Marcos Felipe,283166,2022,2023-12-03,0,90,Away
Marcos Felipe,283166,2022,2023-12-06,1,90,Home
Marcos Felipe,283166,2022,2023-03-08,0,90,Away
Marcos Felipe,283166,2022,2023-04-11,0,90,Away
Marcos Felipe,283166,2022,2023-04-27,1,90,Home
Marcos Felipe,283166,2022,2023-05-17,0,90,Away
Marcos Felipe,283166,2022,2023-05-31,1,90,Home
Marcos Felipe,283166,2022,2023-07-04,1,90,Home
Marcos Felipe,283166,2022,2023-07-12,0,90,Away
Marcos Felipe,283166,2022,2023-02-04,1,90,Home
Marcos Felipe,283166,2022,2023-02-14,1,90,Home
Marcos Felipe,283166,2022,2023-02-17,0,90,Away
Marcos Felipe,283166,2022,2023-02-22,0,90,Away
Marcos Felipe,283166,2022,2023-03-05,1,90,Home
Marcos Felipe,283166,2022,2023-03-22,1,90,Home
Marcos Felipe,283166,2022,2023-01-15,0,90,Away
Marcos Felipe,283166,2022,2023-01-18,1,90,Home
Marcos Felipe,283166,2022,2023-01-25,0,90,Away
Marcos Felipe,283166,2022,2023-01-29,1,90,Home
Marcos Felipe,283166,2022,2023-02-01,0,90,Away
Marcos Felipe,283166,2022,2023-02-08,1,90,Home
Marcos Felipe,283166,2022,2023-03-11,0,90,Away
Marcos Felipe,283166,2022,2023-03-18,1,90,Home
Marcos Felipe,283166,2022,2023-03-26,0,90,Away
Marcos Felipe,283166,2022,2023-04-02,1,87,Home
Marcos Felipe,283166,2021,2022-03-27,1,90,Home
Marcos Felipe,283166,2021,2022-01-30,0,90,Away
Marcos Felipe,283166,2021,2022-02-06,0,90,Away
Marcos Felipe,283166,2021,2022-02-10,1,90,Home
Marcos Felipe,283166,2021,2022-02-19,1,90,Home
Marcos Felipe,283166,2021,2022-02-26,1,90,Home
Marcos Felipe,283166,2021,2022-03-05,0,90,Away
Weverton,69400,2023,2024-04-11,1,90,Home
Weverton,69400,2023,2024-04-24,0,90,Away
Weverton,69400,2023,2024-05-09,0,90,Away
Weverton,69400,2023,2024-05-15,1,90,Home
Weverton,69400,2023,2024-05-30,1,90,Home
Weverton,69400,2023,2024-08-14,0,90,Away
Weverton,69400,2023,2024-08-21,1,90,Home
Weverton,69400,2023,2024-04-17,1,90,Home
Weverton,69400,2023,2024-04-21,1,90,Home
Weverton,69400,2023,2024-04-29,0,90,Away
Weverton,69400,2023,2024-05-05,0,90,Away
Weverton,69400,2023,2024-05-12,1,90,Home
Weverton,69400,2023,2024-06-02,0,90,Away
Weverton,69400,2023,2024-06-13,1,90,Home
Weverton,69400,2023,2024-06-17,0,90,Away
Weverton,69400,2023,2024-06-20,1,90,Home
Weverton,69400,2023,2024-06-23,1,90,Home
Weverton,69400,2023,2024-06-26,0,90,Away
Weverton,69400,2023,2024-07-01,1,90,Home
Weverton,69400,2023,2024-07-04,0,90,Away
Weverton,69400,2023,2024-07-07,1,90,Home
Weverton,69400,2023,2024-07-11,1,90,Home
Weverton,69400,2023,2024-07-17,0,90,Away
Weverton,69400,2023,2024-07-20,1,90,Home
Weverton,69400,2023,2024-07-24,0,90,Away
Weverton,69400,2023,2024-08-04,0,90,Away
Weverton,69400,2023,2024-08-11,0,90,Away
Weverton,69400,2023,2024-08-18,1,90,Home
Weverton,69400,2023,2024-08-24,1,90,Home
Weverton,69400,2023,2024-09-01,0,90,Away
Weverton,69400,2023,2024-09-15,1,90,Home
Weverton,69400,2023,2024-09-22,0,90,Away
Weverton,69400,2023,2024-09-28,1,90,Home
Weverton,69400,2023,2024-10-05,0,90,Away
Weverton,69400,2023,2024-10-20,0,90,Away
Weverton,69400,2023,2024-10-26,1,90,Home
Weverton,69400,2023,2024-11-04,0,90,Away
Weverton,69400,2023,2024-11-08,1,90,Home
Weverton,69400,2023,2024-11-20,0,90,Away
Weverton,69400,2023,2024-11-23,0,90,Away
Weverton,69400,2023,2024-11-26,1,90,Home
Weverton,69400,2023,2024-12-04,0,90,Away
Weverton,69400,2023,2024-07-31,0,90,Away
Weverton,69400,2023,2024-08-07,1,90,Home
Weverton,69400,2023,2024-01-24,1,90,Home
Weverton,69400,2023,2024-01-28,1,90,Home
Weverton,69400,2023,2024-02-08,1,90,Home
Weverton,69400,2023,2024-02-12,0,90,Away
Weverton,69400,2023,2024-02-18,1,90,Home
Weverton,69400,2023,2024-02-24,1,90,Home
Weverton,69400,2023,2024-02-28,0,90,Away
Weverton,69400,2023,2024-03-03,0,90,Away
Weverton,69400,2023,2024-03-09,1,90,Home
Weverton,69400,2023,2024-03-28,1,90,Home
Weverton,69400,2023,2024-03-31,0,90,Away
Weverton,69400,2023,2024-04-07,1,90,Home
Weverton,69400,2022,2023-03-25,0,90,Away
Weverton,69400,2022,2023-04-20,1,90,Home
Weverton,69400,2022,2023-05-03,0,90,Away
Weverton,69400,2022,2023-05-24,0,90,Away
Weverton,69400,2022,2023-06-07,1,90,Home
Weverton,69400,2022,2023-06-29,1,90,Home
Weverton,69400,2022,2023-08-02,0,90,Away
Weverton,69400,2022,2023-08-09,1,90,Home
Weverton,69400,2022,2023-08-23,0,90,Away
Weverton,69400,2022,2023-08-30,1,90,Home
Weverton,69400,2022,2023-09-28,0,90,Away
Weverton,69400,2022,2023-10-05,1,90,Home
Weverton,69400,2022,2023-04-23,0,90,Away
Weverton,69400,2022,2023-04-29,1,90,Home
Weverton,69400,2022,2023-05-07,0,90,Away
Weverton,69400,2022,2023-05-10,1,90,Home
Weverton,69400,2022,2023-05-13,1,90,Home
Weverton,69400,2022,2023-05-20,0,90,Away
Weverton,69400,2022,2023-05-28,0,90,Away
Weverton,69400,2022,2023-06-04,1,90,Home
Weverton,69400,2022,2023-06-11,0,90,Away
Weverton,69400,2022,2023-06-25,1,90,Home
Weverton,69400,2022,2023-07-02,0,90,Away
Weverton,69400,2022,2023-07-08,1,90,Home
Weverton,69400,2022,2023-07-16,0,90,Away
Weverton,69400,2022,2023-07-22,1,90,Home
Weverton,69400,2022,2023-07-30,0,90,Away
Weverton,69400,2022,2023-08-05,0,90,Away
Weverton,69400,2022,2023-08-19,0,90,Away
Weverton,69400,2022,2023-08-27,1,90,Home
Weverton,69400,2022,2023-09-03,0,90,Away
Weverton,69400,2022,2023-09-15,1,90,Home
Weverton,69400,2022,2023-09-21,0,90,Away
Weverton,69400,2022,2023-10-08,1,90,Home
Weverton,69400,2022,2023-10-19,1,90,Home
Weverton,69400,2022,2023-10-22,0,90,Away
Weverton,69400,2022,2023-10-25,1,90,Home
Weverton,69400,2022,2023-10-28,1,90,Home
Weverton,69400,2022,2023-11-01,0,90,Away
Weverton,69400,2022,2023-11-04,1,90,Home
Weverton,69400,2022,2023-11-08,0,90,Away
Weverton,69400,2022,2023-11-11,1,90,Home
Weverton,69400,2022,2023-11-26,0,90,Away
Weverton,69400,2022,2023-11-29,1,90,Home
Weverton,69400,2022,2023-12-03,1,90,Home
Weverton,69400,2022,2023-12-06,0,90,Away
Weverton,69400,2022,2023-04-26,0,90,Away
Weverton,69400,2022,2023-05-17,1,90,Home
Weverton,69400,2022,2023-05-31,0,90,Away
Weverton,69400,2022,2023-07-05,0,90,Away
Weverton,69400,2022,2023-07-13,1,90,Home
Weverton,69400,2022,2023-01-19,0,90,Away
Weverton,69400,2022,2023-01-22,1,90,Home
Weverton,69400,2022,2023-02-01,0,90,Away
Weverton,69400,2022,2023-02-04,1,90,Home
Weverton,69400,2022,2023-02-09,1,90,Home
Weverton,69400,2022,2023-02-12,0,90,Away
Weverton,69400,2022,2023-02-16,0,90,Away
Weverton,69400,2022,2023-02-22,1,90,Home
Weverton,69400,2022,2023-02-26,1,90,Home
Weverton,69400,2022,2023-03-05,0,90,Away
Weverton,69400,2022,2023-03-19,1,90,Home
Weverton,69400,2022,2023-04-02,0,90,Away
Weverton,69400,2022,2023-04-09,1,90,Home
Weverton,69400,2021,2022-12-05,1,10,Home
Weverton,69400,2021,2022-02-12,0,120,Away
Weverton,69400,2021,2022-04-12,1,90,Home
Weverton,69400,2021,2022-04-27,0,90,Away
Weverton,69400,2021,2022-05-03,0,90,Away
Weverton,69400,2021,2022-05-18,1,90,Home
Weverton,69400,2021,2022-05-24,1,90,Home
Weverton,69400,2021,2022-06-29,0,90,Away
Weverton,69400,2021,2022-07-06,1,90,Home
Weverton,69400,2021,2022-08-03,0,90,Away
Weverton,69400,2021,2022-08-10,1,90,Home
Weverton,69400,2021,2022-08-30,0,90,Away
Weverton,69400,2021,2022-09-06,1,90,Home
Weverton,69400,2021,2022-04-16,0,90,Away
Weverton,69400,2021,2022-04-20,0,90,Away
Weverton,69400,2021,2022-04-23,1,90,Home
Weverton,69400,2021,2022-05-08,1,90,Home
